구시군,읍면동,아파트명,분양면적,총세대수,세대수,매매평균..당가.만원.,X3.3.당가.만원.,노후도,역세권점수,전세평균..당가.만원.,토지면적.km2.,문화시설수,쇼핑시설수,스타벅스,3년 평균 인구수,3년 평균 세대수,초중고현황,개발호재유무
부평구,삼산동,벽산블루밍,76.02,412,180,372,1228.5,13,2,309,3.08,2,36,1,70150,24954,12,
부평구,삼산동,벽산블루밍,105.78,412,15,317,1046.9,13,2,269,3.08,2,36,1,70150,24954,12,
부평구,삼산동,벽산블루밍,107.16,412,217,313,1033.4,13,2,266,3.08,2,36,1,70150,24954,12,
부평구,삼산동,부영,59.5,280,80,176,583.4,34.04,2,105,3.08,2,36,1,70150,24954,12,
부평구,삼산동,부영,66.11,280,40,174,575.1,34.04,2,95,3.08,2,36,1,70150,24954,12,
부평구,삼산동,부영,76.03,280,70,171,565.2,34.04,2,89,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼보,105.78,630,150,225,742.2,28,2,184,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼보,92.56,630,30,216,714.3,28,2,172,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼보,72.65,630,90,213,705.3,28,2,169,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼보,85.95,630,255,207,682.7,28,2,167,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼보,79.33,630,105,205,677.2,28,2,158,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼산타운1단지,79.91,1873,909,413,1365.2,13.06,2,338,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼산타운1단지,80.01,1873,51,412,1363.5,13.06,2,337,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼산타운1단지,84.51,1873,78,402,1330,13.06,2,326,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼산타운1단지,70.53,1873,750,397,1312.4,13.06,2,326,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼산타운1단지,70.55,1873,85,383,1265.2,13.06,2,325,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼산타운2단지두산위브,106.86,1622,128,337,1113.7,13.01,2,257,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼산타운2단지두산위브,106.87,1622,254,337,1113.6,13.01,2,257,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼산타운2단지두산위브,109.792,1622,561,328,1084,13.01,2,250,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼산타운2단지두산위브,109.792,1622,22,328,1084,13.01,2,250,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼산타운2단지두산위브,110.501,1622,87,326,1077,13.01,2,249,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼산타운2단지두산위브,110.511,1622,570,326,1076.9,13.01,2,249,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼산타운6단지,106.532,784,392,432,1427.5,14.04,2,343,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼산타운6단지,107.693,784,392,427,1412.1,14.04,2,339,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼산타운7단지,106.052,1314,644,361,1192.3,14.04,2,316,3.08,2,36,1,70150,24954,12,
부평구,삼산동,삼산타운7단지,107.183,1314,670,357,1179.8,14.04,2,313,3.08,2,36,1,70150,24954,12,
부평구,삼산동,서해그랑블,114.2,454,212,320,1056.6,7.05,2,276,3.08,2,36,1,70150,24954,12,
부평구,삼산동,서해그랑블,115.57,454,242,316,1044.1,7.05,2,273,3.08,2,36,1,70150,24954,12,
부평구,삼산동,신성미소지움,178.02,1030,10,489,1615.6,13.07,2,247,3.08,2,36,1,70150,24954,12,
부평구,삼산동,신성미소지움,180.73,1030,4,470,1554.8,13.07,2,246,3.08,2,36,1,70150,24954,12,
부평구,삼산동,신성미소지움,180.63,1030,100,365,1207.9,13.07,2,207,3.08,2,36,1,70150,24954,12,
부평구,삼산동,신성미소지움,127.49,1030,420,333,1102,13.07,2,188,3.08,2,36,1,70150,24954,12,
부평구,삼산동,신성미소지움,128.01,1030,156,332,1097.5,13.07,2,185,3.08,2,36,1,70150,24954,12,
부평구,삼산동,신성미소지움,201.87,1030,100,322,1064.4,13.07,2,185,3.08,2,36,1,70150,24954,12,
부평구,삼산동,신성미소지움,156.77,1030,240,303,1001.6,13.07,2,166,3.08,2,36,1,70150,24954,12,
부평구,삼산동,엠코타운,84.21,708,144,359,1187.5,11.04,2,303,3.08,2,36,1,70150,24954,12,
부평구,삼산동,엠코타운,111.97,708,240,339,1121.9,11.04,2,281,3.08,2,36,1,70150,24954,12,
부평구,삼산동,엠코타운,152.59,708,324,279,920.7,11.04,2,223,3.08,2,36,1,70150,24954,12,
부평구,삼산동,임광그대家,108.6,393,393,285,943.6,10,2,258,3.08,2,36,1,70150,24954,12,
부평구,삼산동,정광,56.19,240,162,174,573.6,29.07,2,120,3.08,2,36,1,70150,24954,12,
부평구,삼산동,정광,79.33,240,6,170,562.6,29.07,2,111,3.08,2,36,1,70150,24954,12,
부평구,삼산동,정광,62.81,240,24,167,552.6,29.07,2,107,3.08,2,36,1,70150,24954,12,
부평구,삼산동,주공미래타운1단지,82.64,608,580,281,930.1,18.05,2,238,3.08,2,36,1,70150,24954,12,
부평구,삼산동,주공미래타운1단지,69.42,608,28,270,892.9,18.05,2,230,3.08,2,36,1,70150,24954,12,
부평구,삼산동,주공미래타운2단지,72.72,684,595,254,841,18.02,2,235,3.08,2,36,1,70150,24954,12,
부평구,삼산동,주공미래타운2단지,59.5,684,59,244,805.6,18.02,2,235,3.08,2,36,1,70150,24954,12,
부평구,삼산동,주공미래타운2단지,59.5,684,30,244,805.6,18.02,2,220,3.08,2,36,1,70150,24954,12,
부평구,삼산동,주공미래타운3단지,82.64,946,250,281,930.1,18.04,2,230,3.08,2,36,1,70150,24954,12,
부평구,삼산동,주공미래타운3단지,82.64,946,44,281,930.1,18.04,2,230,3.08,2,36,1,70150,24954,12,
부평구,삼산동,주공미래타운3단지,82.64,946,638,281,930.1,18.04,2,230,3.08,2,36,1,70150,24954,12,
부평구,삼산동,주공미래타운3단지,72.72,946,14,254,841,18.04,2,227,3.08,2,36,1,70150,24954,12,
부평구,삼산동,주공미래타운4단지,82.64,968,320,287,950.1,18.03,2,239,3.08,2,36,1,70150,24954,12,
부평구,삼산동,주공미래타운4단지,82.64,968,176,287,950.1,18.03,2,239,3.08,2,36,1,70150,24954,12,
부평구,삼산동,주공미래타운4단지,82.64,968,320,287,950.1,18.03,2,239,3.08,2,36,1,70150,24954,12,
부평구,삼산동,주공미래타운4단지,69.42,968,152,277,916.7,18.03,2,238,3.08,2,36,1,70150,24954,12,
부평구,삼산동,주공미래타운5단지,105.78,620,180,307,1015.7,18.07,2,246,3.08,2,36,1,70150,24954,12,
부평구,삼산동,주공미래타운5단지,109.09,620,320,298,984.9,18.07,2,238,3.08,2,36,1,70150,24954,12,
부평구,삼산동,주공미래타운5단지,115.7,620,120,281,928.6,18.07,2,225,3.08,2,36,1,70150,24954,12,
부평구,삼산동,태산,62.81,216,36,159,526.3,29.01,2,91,3.08,2,36,1,70150,24954,12,
부평구,삼산동,태산,72.72,216,72,158,522.8,29.01,2,89,3.08,2,36,1,70150,24954,12,
부평구,삼산동,태산,82.64,216,60,154,510,29.01,2,88,3.08,2,36,1,70150,24954,12,
부평구,삼산동,한국,62.81,174,84,183,605.3,28.04,2,107,3.08,2,36,1,70150,24954,12,
부평구,삼산동,한국,66.11,174,90,174,575.1,28.04,2,102,3.08,2,36,1,70150,24954,12,
부평구,삼산동,행복마을서해그랑블,153.28,822,360,396,1310.2,14.04,2,328,3.08,2,36,1,70150,24954,12,
부평구,삼산동,행복마을서해그랑블,140.06,822,462,396,1310,14.04,2,307,3.08,2,36,1,70150,24954,12,
부평구,삼산동,현대,79.33,330,144,271,895.9,23.07,2,236,3.08,2,36,1,70150,24954,12,
부평구,삼산동,현대,105.78,330,186,239,789.1,23.07,2,199,3.08,2,36,1,70150,24954,12,
서구,가좌동,공작,79.33,156,12,154,510.5,28.08,3,82,9.02,3,64,0,62390,25431,11,
서구,가좌동,동남,72.72,160,30,172,568.2,32.06,3,86,9.02,3,64,0,62390,25431,11,
서구,가좌동,동남,72.72,160,75,172,568.2,32.06,3,86,9.02,3,64,0,62390,25431,11,
서구,가좌동,동남,72.72,160,20,172,568.2,32.06,3,86,9.02,3,64,0,62390,25431,11,
서구,가좌동,동남,69.42,160,30,158,523.8,32.06,3,83,9.02,3,64,0,62390,25431,11,
서구,가좌동,동진,56.19,132,6,169,558.9,29.08,3,98,9.02,3,64,0,62390,25431,11,
서구,가좌동,동진,52.89,132,6,156,515.7,29.08,3,85,9.02,3,64,0,62390,25431,11,
서구,가좌동,동진,52.89,132,42,156,515.7,29.08,3,85,9.02,3,64,0,62390,25431,11,
서구,가좌동,라일실크빌,92.1,101,67,239,789.7,10.01,3,189,9.02,3,64,0,62390,25431,11,
서구,가좌동,라일실크빌,94.28,101,9,223,736.3,10.01,3,187,9.02,3,64,0,62390,25431,11,
서구,가좌동,라일실크빌,105.77,101,14,208,687.6,10.01,3,185,9.02,3,64,0,62390,25431,11,
서구,가좌동,라일실크빌,106.86,101,10,206,680.6,10.01,3,180,9.02,3,64,0,62390,25431,11,
서구,가좌동,범양,92.56,510,90,232,767.9,28.05,3,166,9.02,3,64,0,62390,25431,11,
서구,가좌동,범양,99.17,510,210,232,766.7,28.05,3,157,9.02,3,64,0,62390,25431,11,
서구,가좌동,범양,128.92,510,90,202,666.7,28.05,3,139,9.02,3,64,0,62390,25431,11,
서구,가좌동,범양,158.67,510,120,180,593.8,28.05,3,136,9.02,3,64,0,62390,25431,11,
서구,가좌동,삼영,76.03,190,104,164,543.5,33.09,3,85,9.02,3,64,0,62390,25431,11,
서구,가좌동,삼영,82.64,190,40,163,540,33.09,3,82,9.02,3,64,0,62390,25431,11,
서구,가좌동,삼영,82.64,190,40,163,540,33.09,3,82,9.02,3,64,0,62390,25431,11,
서구,가좌동,상아,66.11,150,5,170,562.6,33.01,3,82,9.02,3,64,0,62390,25431,11,
서구,가좌동,상아,76.03,150,5,158,521.8,33.01,3,82,9.02,3,64,0,62390,25431,11,
서구,가좌동,상아,76.03,150,5,158,521.8,33.01,3,82,9.02,3,64,0,62390,25431,11,
서구,가좌동,상아,76.03,150,55,158,521.8,33.01,3,82,9.02,3,64,0,62390,25431,11,
서구,가좌동,상아,79.33,150,65,154,510.5,33.01,3,81,9.02,3,64,0,62390,25431,11,
서구,가좌동,세우,82.64,180,120,163,540,34.06,3,79,9.02,3,64,0,62390,25431,11,
서구,가좌동,세우,72.72,180,60,158,522.8,34.06,3,89,9.02,3,64,0,62390,25431,11,
서구,가좌동,신명2차,72.72,228,24,168,556.9,28,3,85,9.02,3,64,0,62390,25431,11,
서구,가좌동,신명2차,76.03,228,120,161,532.6,28,3,96,9.02,3,64,0,62390,25431,11,
서구,가좌동,신명2차,62.81,228,36,159,526.3,28,3,92,9.02,3,64,0,62390,25431,11,
서구,가좌동,신영,56.19,155,35,169,558.9,34.01,3,84,9.02,3,64,0,62390,25431,11,
서구,가좌동,신영,56.19,155,5,169,558.9,34.01,3,101,9.02,3,64,0,62390,25431,11,
서구,가좌동,신영,56.19,155,20,169,558.9,34.01,3,98,9.02,3,64,0,62390,25431,11,
서구,가좌동,신영,79.33,155,30,164,541.7,34.01,3,98,9.02,3,64,0,62390,25431,11,
서구,가좌동,신인향,92.56,132,6,173,571.4,28.06,3,98,9.02,3,64,0,62390,25431,11,
서구,가좌동,신인향,92.56,132,36,173,571.4,28.06,3,103,9.02,3,64,0,62390,25431,11,
서구,가좌동,신인향,79.33,132,54,170,562.6,28.06,3,103,9.02,3,64,0,62390,25431,11,
서구,가좌동,신인향,79.33,132,24,170,562.6,28.06,3,101,9.02,3,64,0,62390,25431,11,
서구,가좌동,신현대,79.33,343,164,224,739.7,23.08,3,101,9.02,3,64,0,62390,25431,11,
서구,가좌동,신현대,109.09,343,179,202,666.7,23.08,3,176,9.02,3,64,0,62390,25431,11,
서구,가좌동,쌍마,82.64,160,30,169,560,32.07,3,165,9.02,3,64,0,62390,25431,11,
서구,가좌동,쌍마,76.03,160,90,168,554.4,32.07,3,82,9.02,3,64,0,62390,25431,11,
서구,가좌동,쌍마,79.33,160,40,161,531.3,32.07,3,82,9.02,3,64,0,62390,25431,11,
서구,가좌동,아주,72.72,96,48,158,522.8,34.07,3,89,9.02,3,64,0,62390,25431,11,
서구,가좌동,영남,69.42,195,60,187,619.1,33.05,3,130,9.02,3,64,0,62390,25431,11,
서구,가좌동,영남,72.72,195,130,179,591,33.05,3,124,9.02,3,64,0,62390,25431,11,
서구,가좌동,영남,82.64,195,5,163,540,33.05,3,109,9.02,3,64,0,62390,25431,11,
서구,가좌동,유영,43.55,200,20,247,816,14.01,3,168,9.02,3,64,0,62390,25431,11,
서구,가좌동,유영,71.56,200,180,245,808.4,14.01,3,155,9.02,3,64,0,62390,25431,11,
서구,가좌동,인향,46.28,99,24,162,535.7,29.01,3,88,9.02,3,64,0,62390,25431,11,
서구,가좌동,인향,59.5,99,75,151,500,29.01,3,81,9.02,3,64,0,62390,25431,11,
서구,가좌동,진주1단지,66.11,686,210,208,687.6,35.08,3,103,9.02,3,64,0,62390,25431,11,
서구,가좌동,진주1단지,79.33,686,196,205,677.2,35.08,3,92,9.02,3,64,0,62390,25431,11,
서구,가좌동,진주1단지,56.19,686,280,196,647.2,35.08,3,164,9.02,3,64,0,62390,25431,11,
서구,가좌동,진주2단지,102.47,644,252,224,742,35.09,3,136,9.02,3,64,0,62390,25431,11,
서구,가좌동,진주2단지,79.33,644,224,217,718.8,35.09,3,111,9.02,3,64,0,62390,25431,11,
서구,가좌동,진주2단지,135.53,644,168,190,628.1,35.09,3,176,9.02,3,64,0,62390,25431,11,
서구,가좌동,진주3단지,59.5,798,293,256,847.3,29,3,171,9.02,3,64,0,62390,25431,11,
서구,가좌동,진주3단지,59.5,798,7,256,847.3,29,3,148,9.02,3,64,0,62390,25431,11,
서구,가좌동,진주3단지,92.56,798,206,243,803.6,29,3,208,9.02,3,64,0,62390,25431,11,
서구,가좌동,진주3단지,74.59,798,1,241,797.8,29,3,208,9.02,3,64,0,62390,25431,11,
서구,가좌동,진주3단지,74.59,798,291,241,797.8,29,3,193,9.02,3,64,0,62390,25431,11,
서구,가좌동,진주4단지,105.78,302,163,227,750,27.08,3,193,9.02,3,64,0,62390,25431,11,
서구,가좌동,진주4단지,142.14,302,13,185,610.5,27.08,3,189,9.02,3,64,0,62390,25431,11,
서구,가좌동,진주4단지,142.14,302,1,185,610.5,27.08,3,180,9.02,3,64,0,62390,25431,11,
서구,가좌동,진주4단지,142.14,302,1,185,610.5,27.08,3,137,9.02,3,64,0,62390,25431,11,
서구,가좌동,진주4단지,165.29,302,124,172,570,27.08,3,137,9.02,3,64,0,62390,25431,11,
서구,가좌동,진주5단지,112.39,268,178,214,705.9,27.08,3,137,9.02,3,64,0,62390,25431,11,
서구,가좌동,진주5단지,171.9,268,30,161,533.7,27.08,3,127,9.02,3,64,0,62390,25431,11,
서구,가좌동,진흥,60.22,240,5,195,645,31.02,3,178,9.02,3,64,0,62390,25431,11,
서구,가좌동,진흥,46.26,240,10,178,589.6,31.02,3,128,9.02,3,64,0,62390,25431,11,
서구,가좌동,진흥,60.22,240,10,174,576.4,31.02,3,110,9.02,3,64,0,62390,25431,11,
서구,가좌동,진흥,47.52,240,30,174,573.9,31.02,3,119,9.02,3,64,0,62390,25431,11,
서구,가좌동,진흥,48.96,240,155,169,557,31.02,3,116,9.02,3,64,0,62390,25431,11,
서구,가좌동,진흥,54.36,240,30,161,532.1,31.02,3,112,9.02,3,64,0,62390,25431,11,
서구,가좌동,태화,79.33,235,40,173,573,32.07,3,108,9.02,3,64,0,62390,25431,11,
서구,가좌동,태화,79.33,235,130,173,573,32.07,3,108,9.02,3,64,0,62390,25431,11,
서구,가좌동,태화,79.33,235,50,173,573,32.07,3,101,9.02,3,64,0,62390,25431,11,
서구,가좌동,태화,66.11,235,15,166,550,32.07,3,110,9.02,3,64,0,62390,25431,11,
서구,가좌동,풍림,82.64,358,178,254,840.1,22.03,3,91,9.02,3,64,0,62390,25431,11,
서구,가좌동,풍림,109.09,358,180,243,803,22.03,3,91,9.02,3,64,0,62390,25431,11,
서구,가좌동,하나,85.95,300,50,157,519.2,35.04,3,91,9.02,3,64,0,62390,25431,11,
서구,가좌동,하나,79.33,300,180,154,510.5,35.04,3,206,9.02,3,64,0,62390,25431,11,
서구,가좌동,하나,79.33,300,70,154,510.5,35.04,3,200,9.02,3,64,0,62390,25431,11,
서구,가좌동,한샘,56.19,160,50,169,558.9,35,3,88,9.02,3,64,0,62390,25431,11,
서구,가좌동,한샘,79.33,160,40,164,541.7,35,3,88,9.02,3,64,0,62390,25431,11,
서구,가좌동,한샘,72.72,160,30,158,522.8,35,3,87,9.02,3,64,0,62390,25431,11,
서구,가좌동,한신休플러스,81.88,2276,542,299,989.2,11.02,3,82,9.02,3,64,0,62390,25431,11,
서구,가좌동,한신休플러스,94.58,2276,200,296,978.7,11.02,3,79,9.02,3,64,0,62390,25431,11,
서구,가좌동,한신休플러스,108.04,2276,736,278,917.9,11.02,3,233,9.02,3,64,0,62390,25431,11,
서구,가좌동,한신休플러스,113.44,2276,412,273,903.4,11.02,3,227,9.02,3,64,0,62390,25431,11,
서구,가좌동,한신休플러스,142.8,2276,242,259,856.5,11.02,3,216,9.02,3,64,0,62390,25431,11,
서구,가좌동,한신休플러스,172.77,2276,144,226,746.2,11.02,3,208,9.02,3,64,0,62390,25431,11,
서구,가좌동,한일,79.33,60,60,153,504.2,33.03,3,151,9.02,3,64,0,62390,25431,11,
서구,가좌동,현광,66.11,50,50,182,602.6,32.06,3,142,9.02,3,64,0,62390,25431,11,
서구,가좌동,현대,102.47,460,460,190,629.1,33.07,3,161,9.02,3,64,0,62390,25431,11,
서구,가좌동,현대3차,85.95,263,68,233,769.2,20.01,3,200,9.02,3,64,0,62390,25431,11,
서구,가좌동,현대3차,82.64,263,63,230,760,20.01,3,198,9.02,3,64,0,62390,25431,11,
서구,가좌동,현대3차,109.09,263,132,229,757.6,20.01,3,170,9.02,3,64,0,62390,25431,11,
서구,가좌동,효정,72.72,170,70,172,568.2,30.01,3,103,9.02,3,64,0,62390,25431,11,
서구,가좌동,효정,56.19,170,100,169,558.9,30.01,3,80,9.02,3,64,0,62390,25431,11,
서구,신현원창동,동진,62.81,240,60,163,539.5,29.09,0,117,9.82,1,23,0,29127,10973,7,
서구,신현원창동,동진,66.11,240,60,160,527.5,29.09,0,113,9.82,1,23,0,29127,10973,7,
서구,신현원창동,동진,72.72,240,60,157,518.2,29.09,0,112,9.82,1,23,0,29127,10973,7,
서구,신현원창동,동진,69.42,240,60,150,495.3,29.09,0,112,9.82,1,23,0,29127,10973,7,
서구,신현원창동,신현e편한세상하늘채,83.61,3331,555,362,1196,9.03,0,314,9.82,1,23,0,29127,10973,7,
서구,신현원창동,신현e편한세상하늘채,84.43,3331,144,358,1184.4,9.03,0,311,9.82,1,23,0,29127,10973,7,
서구,신현원창동,신현e편한세상하늘채,109.27,3331,309,327,1081.6,9.03,0,252,9.82,1,23,0,29127,10973,7,
서구,신현원창동,신현e편한세상하늘채,109.27,3331,257,327,1081.6,9.03,0,252,9.82,1,23,0,29127,10973,7,
서구,신현원창동,신현e편한세상하늘채,109.63,3331,676,326,1078,9.03,0,251,9.82,1,23,0,29127,10973,7,
서구,신현원창동,신현e편한세상하늘채,109.95,3331,104,325,1074.9,9.03,0,250,9.82,1,23,0,29127,10973,7,
서구,신현원창동,신현e편한세상하늘채,134.41,3331,178,286,946.9,9.03,0,212,9.82,1,23,0,29127,10973,7,
서구,신현원창동,신현e편한세상하늘채,144.7,3331,598,278,919.5,9.03,0,204,9.82,1,23,0,29127,10973,7,
서구,신현원창동,신현e편한세상하늘채,186.01,3331,302,237,782,9.03,0,169,9.82,1,23,0,29127,10973,7,
서구,신현원창동,신현e편한세상하늘채,206.28,3331,208,213,703.5,9.03,0,158,9.82,1,23,0,29127,10973,7,
서구,신현원창동,원흥,102.47,183,13,166,548.4,27.11,0,107,9.82,1,23,0,29127,10973,7,
서구,신현원창동,원흥,82.64,183,65,156,516,27.11,0,105,9.82,1,23,0,29127,10973,7,
서구,신현원창동,원흥,95.86,183,105,147,486.2,27.11,0,103,9.82,1,23,0,29127,10973,7,
서구,신현원창동,은영,66.11,108,54,199,657.6,29.02,0,122,9.82,1,23,0,29127,10973,7,
서구,신현원창동,은영,66.11,108,12,199,657.6,29.02,0,121,9.82,1,23,0,29127,10973,7,
서구,신현원창동,은영,66.11,108,36,199,657.6,29.02,0,121,9.82,1,23,0,29127,10973,7,
서구,신현원창동,은영,69.42,108,6,196,647.6,29.02,0,121,9.82,1,23,0,29127,10973,7,
서구,신현원창동,효성,89.25,452,104,179,590.8,27.11,0,145,9.82,1,23,0,29127,10973,7,
서구,신현원창동,효성,92.56,452,78,178,589.3,27.11,0,140,9.82,1,23,0,29127,10973,7,
서구,신현원창동,효성,85.95,452,218,178,588.5,27.11,0,136,9.82,1,23,0,29127,10973,7,
서구,신현원창동,효성,99.17,452,52,169,558.4,27.11,0,135,9.82,1,23,0,29127,10973,7,
서구,오류왕길동,검단e편한세상,109.56,1003,716,246,814.7,11.06,4,196,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,검단e편한세상,158.8,1003,83,246,811.9,11.06,4,165,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,검단e편한세상,142.64,1003,146,245,811.2,11.06,4,148,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,검단e편한세상,180.83,1003,58,241,795.2,11.06,4,133,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,검단자이1단지,162.41,418,30,292,966.8,8,4,168,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,검단자이1단지,163.57,418,56,290,960,8,4,167,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,검단자이1단지,164,418,30,290,957.5,8,4,165,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,검단자이1단지,113.34,418,114,249,824,8,4,139,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,검단자이1단지,113.57,418,118,249,822.3,8,4,138,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,검단자이1단지,115.02,418,70,246,811.9,8,4,137,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,검단자이2단지,161.17,413,56,306,1011.2,8,4,188,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,검단자이2단지,161.61,413,56,305,1008.5,8,4,188,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,검단자이2단지,111.7,413,26,251,828.7,8,4,185,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,검단자이2단지,111.92,413,150,250,827,8,4,137,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,검단자이2단지,113.36,413,125,247,816.5,8,4,136,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,검단풍림아이원,81.55,318,48,233,770.2,14.02,4,147,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,검단풍림아이원,109.09,318,270,206,681.8,14.02,4,138,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,동남디아망,112.86,308,308,197,651.7,12.06,4,111,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,드림파크어울림1단지,132.47,731,195,253,836,8.01,4,171,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,드림파크어울림1단지,133.5,731,45,251,829.5,8.01,4,169,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,드림파크어울림1단지,112.28,731,74,249,824.4,8.01,4,147,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,드림파크어울림1단지,111.09,731,237,239,788.6,8.01,4,146,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,드림파크어울림1단지,164.17,731,165,228,755.1,8.01,4,125,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,드림파크어울림1단지,164.59,731,15,228,753.2,8.01,4,125,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,드림파크어울림2단지,133.87,203,25,282,932.3,8.01,4,93,15.56,3,39,0,24570,9054,2,
서구,오류왕길동,드림파크어울림2단지,112.05,203,13,266,879.8,8.01,4,85,15.56,3,39,0,24570,9054,2,
